DATA,DOCUMENTS,TYPE MOVEMENT,ITEM NUMBER,SUM,AMOUNT
20210103,20210103831,251,101533,77,2
20210103,20210103831,251,101542,73,1
20210103,20210103831,251,101550,72,4
20210103,20210103831,251,101559,53,1
20210103,20210103831,251,101560,34,3
20210103,20210103831,251,101561,1010,7
20210103,20210103831,251,101562,30,1
20210103,20210103831,251,101565,142,2
20210103,20210103831,251,101568,32,1
20210103,20210103831,251,101576,15,1
20210103,20210103831,251,101581,296,1
20210103,20210103831,251,101587,33,1
20210103,20210103831,251,101588,123,2
20210103,20210103831,251,101589,68,1
20210103,20210103831,251,101591,223,3
20210103,20210103831,251,101593,148,1
20210103,20210103831,251,101595,39,2
20210103,20210103831,251,101599,120,1
20210103,20210103831,251,101605,96,1
20210103,20210103831,251,101608,34,1
20210103,20210103831,251,101612,50,4
20210103,20210103831,251,101618,674,14
20210103,20210103831,251,101622,69,1
20210103,20210103831,251,101629,73,1
20210103,20210103831,251,101631,78,1
20210103,20210103831,251,101633,168,2
20210103,20210103831,251,101634,89,1
20210103,20210103831,251,101636,37,1
20210103,20210103831,251,101637,1051,16
20210103,20210103831,251,101638,686,13
20210103,20210103831,251,101639,64,1
20210103,20210103831,251,101641,69,1
20210103,20210103831,251,101642,102,1
20210103,20210103831,251,101643,81,2
20210103,20210103831,251,101644,99,2
20210103,20210103831,251,101647,195,3
20210103,20210103831,251,101649,620,8
20210103,20210103831,251,101659,57,1
20210103,20210103831,251,101660,135,4
20210103,20210103831,251,101661,69,1
20210103,20210103831,251,101664,48,1
20210103,20210103831,251,101667,117,3
20210103,20210103831,251,101671,2038,3
20210103,20210103831,251,101682,57,1
20210103,20210103831,251,101685,29,2
20210103,20210103831,251,101686,29,2
20210103,20210103831,251,101687,29,2
20210103,20210103831,251,101689,296,4
20210103,20210103831,251,101690,187,1
20210103,20210103831,251,101691,63,3
20210103,20210103831,251,101692,21,1
20210103,20210103831,251,101701,202,1
20210103,20210103831,251,101703,182,4
20210103,20210103831,251,101706,199,1
20210103,20210103831,251,101707,105,1
20210103,20210103831,251,101708,37,3
20210103,20210103831,251,101709,156,1
20210103,20210103831,251,101710,1356,17
20210103,20210103831,251,101712,340,3
20210103,20210103831,251,101713,407,1
20210103,20210103831,251,101715,141,4
20210103,20210103831,251,101717,464,13
20210103,20210103831,251,101718,17,1
20210103,20210103831,251,101719,74,1
20210103,20210103831,251,101721,240,4
20210103,20210103831,251,101722,83,3
20210103,20210103831,251,101725,419,1
20210103,20210103831,251,101727,93,1
20210103,20210103831,251,101730,585,10
20210103,20210103831,251,101733,167,3
20210103,20210103831,251,101734,76,3
20210103,20210103831,251,101735,25,1
20210103,20210103831,251,101736,128,5
20210103,20210103831,251,101737,39,1
20210103,20210103831,251,101739,274,1
20210103,20210103831,251,101742,31,1
20210103,20210103831,251,101747,379,19
20210103,20210103831,251,101753,367,5
20210103,20210103831,251,101754,24,1
20210103,20210103831,251,101755,44,1
20210103,20210103831,251,101758,58,1
20210103,20210103831,251,101760,32,1
20210103,20210103831,251,101763,109,1
20210103,20210103831,251,101766,99,1
20210103,20210103831,251,101768,145,5
20210103,20210103831,251,101772,15,1
20210103,20210103831,251,101774,172,1
20210103,20210103831,251,101777,55,2
20210103,20210103831,251,101778,52,1
20210103,20210103831,251,101779,114,2
20210103,20210103831,251,101784,47,1
20210103,20210103831,251,101785,190,2
20210103,20210103831,251,101789,631,14
20210103,20210103831,251,101790,133,2
20210103,20210103831,251,101791,768,10
20210103,20210103831,251,101794,26,1
20210103,20210103831,251,101796,36,1
20210103,20210103831,251,101797,73,2
20210103,20210103831,251,101798,58,1
20210103,20210103831,251,101802,97,4
20210103,20210103831,251,101803,73,3
20210103,20210103831,251,101805,213,2
20210103,20210103831,251,101809,175,1
20210103,20210103831,251,101810,83,1
20210103,20210103831,251,101812,39,1
20210103,20210103831,251,101813,39,1
20210103,20210103831,251,101815,166,1
20210103,20210103831,251,101822,93,1
20210103,20210103831,251,101826,154,1
20210103,20210103831,251,101827,243,3
20210103,20210103831,251,101828,81,1
20210103,20210103831,251,101829,133,2
20210103,20210103831,251,101833,99,2
20210103,20210103831,251,101834,72,1
20210103,20210103831,251,101836,168,1
20210103,20210103831,251,101841,32,1
20210103,20210103831,251,101842,314,8
20210103,20210103831,251,101843,1363,3
20210103,20210103831,251,101845,113,3
20210103,20210103831,251,101846,402,3
20210103,20210103831,251,101848,63,2
20210103,20210103831,251,101849,54,2
20210103,20210103831,251,101851,53,1
20210103,20210103831,251,101857,228,1
20210103,20210103831,251,101858,209,1
20210103,20210103831,251,101860,29,1
20210103,20210103831,251,101861,29,1
20210103,20210103831,251,101862,315,1
20210103,20210103831,251,101864,41,1
20210103,20210103831,251,101869,84,1
20210103,20210103831,251,101872,74,1
20210103,20210103831,251,101875,291,3
20210103,20210103831,251,101877,57,2
20210103,20210103831,251,101878,42,1
20210103,20210103831,251,101879,102,4
20210103,20210103831,251,101885,90,1
20210103,20210103831,251,101888,63,1
20210103,20210103831,251,101889,121,2
20210103,20210103831,251,101890,159,3
20210103,20210103831,251,101891,107,2
20210103,20210103831,251,101892,755,2
20210103,20210103831,251,101895,349,2
20210103,20210103831,251,101898,308,2
20210103,20210103831,251,101900,1193,21
20210103,20210103831,251,101913,661,1
20210103,20210103831,251,101920,845,1
20210103,20210103831,251,101926,134,4
20210103,20210103831,251,101928,191,1
20210103,20210103831,251,101933,169,4
20210103,20210103831,251,101934,67,2
20210103,20210103831,251,101942,89,5
20210103,20210103831,251,101944,26,1
20210103,20210103831,251,101948,71,1
20210103,20210103831,251,101952,292,7
20210103,20210103831,251,101955,183,1
20210103,20210103831,251,101956,121,4
20210103,20210103831,251,101957,208,7
20210103,20210103831,251,101960,519,7
20210103,20210103831,251,101964,3080,19
20210103,20210103831,251,101972,158,2
20210103,20210103831,251,101974,1056,15
20210103,20210103831,251,101976,41,1
20210103,20210103831,251,101979,24,1
20210103,20210103831,251,101983,57,1
20210103,20210103831,251,101991,35,1
20210103,20210103831,251,101996,202,1
20210103,20210103831,251,101998,227,3
20210103,20210103831,251,102007,330,3
20210103,20210103831,251,102009,60,1
20210103,20210103831,251,102010,30,1
20210103,20210103831,251,102011,35,1
20210103,20210103831,251,102012,138,2
20210103,20210103831,251,102013,35,1
20210103,20210103831,251,102014,137,4
20210103,20210103831,251,102015,35,1
20210103,20210103831,251,102016,61,2
20210103,20210103831,251,102017,32,2
20210103,20210103831,251,102023,33,2
20210103,20210103831,251,102024,346,1
20210103,20210103831,251,102028,184,3
20210103,20210103831,251,102032,83,1
20210103,20210103831,251,102036,36,1
20210103,20210103831,251,102040,52,2
20210103,20210103831,251,102041,342,3
20210103,20210103831,251,102045,158,2
20210103,20210103831,251,102046,617,7
20210103,20210103831,251,102052,388,14
20210103,20210103831,251,102053,446,8
20210103,20210103831,251,102054,261,1
20210103,20210103831,251,102055,135,3
20210103,20210103831,251,102056,392,4
20210103,20210103831,251,102058,257,3
20210103,20210103831,251,102059,105,1
20210103,20210103831,251,102060,172,2
20210103,20210103831,251,102062,77,1
20210103,20210103831,251,102065,49,1
20210103,20210103831,251,102066,98,1
20210103,20210103831,251,102067,155,4
20210103,20210103831,251,102069,73,1
20210103,20210103831,251,102070,117,3
20210103,20210103831,251,102071,218,1
20210103,20210103831,251,102075,157,6
20210103,20210103831,251,102076,30,1
20210103,20210103831,251,102081,41,2
20210103,20210103831,251,102082,213,3
20210103,20210103831,251,102083,142,2
20210103,20210103831,251,102085,2418,5
20210103,20210103831,251,102088,151,3
20210103,20210103831,251,102089,102,2
20210103,20210103831,251,102091,201,4
20210103,20210103831,251,102092,48,1
20210103,20210103831,251,102095,19,1
20210103,20210103831,251,102097,89,2
20210103,20210103831,251,102100,43,1
20210103,20210103831,251,102101,145,3
20210103,20210103831,251,102105,110,1
20210103,20210103831,251,102110,103,2
20210103,20210103831,251,102111,330,3
20210103,20210103831,251,102114,65,2
20210103,20210103831,251,102118,328,1
20210103,20210103831,251,102126,107,1
20210103,20210103831,251,102128,24,1
20210103,20210103831,251,102129,16,1
20210103,20210103831,251,102135,92,1
20210103,20210103831,251,102137,198,5
20210103,20210103831,251,102139,795,1
20210103,20210103831,251,102146,12,2
20210103,20210103831,251,102151,237,1
20210103,20210103831,251,102157,32,1
20210103,20210103831,251,102160,106,2
20210103,20210103831,251,102162,106,2
20210103,20210103831,251,102164,71,2
20210103,20210103831,251,102165,30,1
20210103,20210103831,251,102166,32,1
20210103,20210103831,251,102170,264,2
20210103,20210103831,251,102172,120,2
20210103,20210103831,251,102174,128,4
20210103,20210103831,251,102175,321,10
20210103,20210103831,251,102178,267,3
20210103,20210103831,251,102180,36,1
20210103,20210103831,251,102182,1300,8
20210103,20210103831,251,102185,80,2
20210103,20210103831,251,102186,43,1
20210103,20210103831,251,102188,40,1
20210103,20210103831,251,102189,259,2
20210103,20210103831,251,102194,46,2
20210103,20210103831,251,102202,26,1
20210103,20210103831,251,102207,107,6
20210103,20210103831,251,102214,364,2
20210103,20210103831,251,102217,663,2
20210103,20210103831,251,102218,86,1
20210103,20210103831,251,102223,500,14
20210103,20210103831,251,102227,648,7
20210103,20210103831,251,102229,30,1
20210103,20210103831,251,102237,1426,41
20210103,20210103831,251,102245,431,16
20210103,20210103831,251,102248,37,1
20210103,20210103831,251,102253,585,2
20210103,20210103831,251,102255,160,3
20210103,20210103831,251,102258,162,3
20210103,20210103831,251,102261,233,4
20210103,20210103831,251,102262,1733,31
20210103,20210103831,251,102265,244,1
20210103,20210103831,251,102270,694,2
20210103,20210103831,251,102271,261,1
20210103,20210103831,251,102277,156,3
20210103,20210103831,251,102286,423,8
20210103,20210103831,251,102287,28,1
20210103,20210103831,251,102288,259,8
20210103,20210103831,251,102289,32,1
20210103,20210103831,251,102290,173,6
20210103,20210103831,251,102291,149,3
20210103,20210103831,251,102294,43,1
20210103,20210103831,251,102296,427,3
20210103,20210103831,251,102306,89,1
20210103,20210103831,251,102310,102,3
20210103,20210103831,251,102312,369,1
20210103,20210103831,251,102322,265,1
20210103,20210103831,251,102326,32,1
20210103,20210103831,251,102329,24,1
20210103,20210103831,251,102332,239,2
20210103,20210103831,251,102339,277,1
20210103,20210103831,251,102344,65,1
20210103,20210103831,251,102348,164,2
20210103,20210103831,251,102349,79,1
20210103,20210103831,251,102352,79,1
20210103,20210103831,251,102353,92,1
20210103,20210103831,251,102361,99,1
20210103,20210103831,251,102363,63,1
20210103,20210103831,251,102365,412,2
20210103,20210103831,251,102366,277,1
20210103,20210103831,251,102367,94,1
20210103,20210103831,251,102368,61,2
20210103,20210103831,251,102369,30,1
20210103,20210103831,251,102372,84,3
20210103,20210103831,251,102374,158,4
20210103,20210103831,251,102380,45,2
20210103,20210103831,251,102381,66,3
20210103,20210103831,251,102385,161,1
20210103,20210103831,251,102386,62,1
20210103,20210103831,251,102387,112,1
20210103,20210103831,251,102395,137,2
20210103,20210103831,251,102396,34,1
20210103,20210103831,251,102399,277,1
20210103,20210103831,251,102400,92,1
20210103,20210103831,251,102404,60,1
20210103,20210103831,251,102409,83,3
20210103,20210103831,251,102410,67,2
20210103,20210103831,251,102411,125,2
20210103,20210103831,251,102412,40,1
20210103,20210103832,251,102413,128,2
20210103,20210103832,251,102418,128,1
20210103,20210103833,251,105181,54,1
20210103,20210103833,251,105186,30,1
20210103,20210103833,251,105190,387,1
20210103,20210103833,251,105195,216,2
20210103,20210103833,251,105197,253,4
20210103,20210103833,251,105200,54,1
20210103,20210103833,251,105203,147,1
20210103,20210103833,251,105206,28,1
20210103,20210103833,251,105207,23,1
20210103,20210103833,251,105210,60,1
20210103,20210103833,251,105215,52,3
20210103,20210103833,251,105216,51,1
20210103,20210103833,251,105218,51,1
20210103,20210103833,251,105219,80,1
20210103,20210103833,251,105221,32,1
20210103,20210103833,251,105225,75,1
20210103,20210103833,251,105229,15,1
20210103,20210103833,251,105232,366,4
20210103,20210103833,251,105235,111,1
20210103,20210103833,251,105237,76,1
20210103,20210103833,251,105240,83,1
20210103,20210103833,251,105247,41,1
20210103,20210103833,251,105248,186,1
20210103,20210103833,251,105251,77,1
20210103,20210103833,251,105255,16,1
20210103,20210103833,251,105260,33,1
20210103,20210103833,251,105268,68,1
20210103,20210103833,251,105274,106,1
20210103,20210103833,251,105276,91,1
20210103,20210103833,251,105277,127,1
20210103,20210103833,251,105278,68,3
20210103,20210103833,251,105280,333,1
20210103,20210103833,251,105287,908,6
20210103,20210103833,251,105297,40,1
20210103,20210103833,251,105302,49,1
20210103,20210103833,251,105303,30,1
20210103,20210103833,251,105304,67,2
20210103,20210103833,251,105310,100,1
20210103,20210103833,251,105316,175,1
20210103,20210103833,251,105325,44,2
20210103,20210103833,251,105326,201,1
20210103,20210103833,251,105328,217,3
20210103,20210103833,251,105329,25,2
20210103,20210103833,251,105330,78,2
20210103,20210103833,251,105331,87,1
20210103,20210103833,251,105332,132,2
20210103,20210103833,251,105334,62,1
20210103,20210103833,251,105339,94,1
20210103,20210103833,251,105344,65,1
20210103,20210103833,251,105350,95,1
20210103,20210103833,251,105356,73,1
20210103,20210103833,251,105358,564,8
20210103,20210103833,251,105360,418,5
20210103,20210103833,251,105368,75,1
20210103,20210103833,251,105369,209,2
20210103,20210103833,251,105373,121,1
20210103,20210103833,251,105376,65,2
20210103,20210103833,251,105380,93,3
20210103,20210103833,251,105382,539,8
20210103,20210103833,251,105384,228,7
20210103,20210103833,251,105385,80,1
20210103,20210103833,251,105386,650,13
20210103,20210103833,251,105389,140,4
20210103,20210103833,251,105391,283,5
20210103,20210103833,251,105394,36,1
20210103,20210103833,251,105395,31,1
20210103,20210103833,251,105396,36,1
20210103,20210103833,251,105397,349,6
20210103,20210103833,251,105401,86,1
20210103,20210103833,251,105409,193,3
20210103,20210103833,251,105416,46,2
20210103,20210103833,251,105418,166,2
20210103,20210103833,251,105425,146,2
20210103,20210103833,251,105427,60,1
20210103,20210103833,251,105428,107,2
20210103,20210103833,251,105431,100,2
20210103,20210103833,251,105435,138,2
20210103,20210103833,251,105436,145,2
20210103,20210103833,251,105437,219,3
20210103,20210103833,251,105439,1027,3
20210103,20210103833,251,105440,249,2
20210103,20210103833,251,105449,97,2
20210103,20210103833,251,105450,92,2
20210103,20210103833,251,105453,229,6
20210103,20210103833,251,105459,46,2
20210103,20210103833,251,105462,225,1
20210103,20210103833,251,105464,162,1
20210103,20210103833,251,105468,142,1
20210103,20210103833,251,105469,154,1
20210103,20210103833,251,105471,255,7
20210103,20210103833,251,105472,90,1
20210103,20210103833,251,105484,97,3
20210103,20210103833,251,105488,112,3
20210103,20210103833,251,105490,100,3
20210103,20210103833,251,105491,58,1
20210103,20210103833,251,105493,241,1
20210103,20210103833,251,105497,988,4
20210103,20210103833,251,105499,45,1
20210103,20210103833,251,105504,33,1
20210103,20210103833,251,105512,45,1
20210103,20210103833,251,105515,144,1
20210103,20210103833,251,105516,14,1
20210103,20210103833,251,105518,827,6
20210103,20210103833,251,105520,69,1
20210103,20210103833,251,105521,256,1
20210103,20210103833,251,105525,34,1
20210103,20210103833,251,105526,190,1
20210103,20210103833,251,105530,27,3
20210103,20210103833,251,105531,151,15
20210103,20210103833,251,105537,109,1
20210103,20210103833,251,105538,121,1
20210103,20210103833,251,105541,18,1
20210103,20210103833,251,105544,42,1
20210103,20210103833,251,105547,154,2
20210103,20210103833,251,105548,197,3
20210103,20210103833,251,105552,1781,20
20210103,20210103833,251,105553,212,1
20210103,20210103833,251,105559,675,2
20210103,20210103833,251,105560,484,2
20210103,20210103833,251,105562,51,2
20210103,20210103833,251,105563,151,1
20210103,20210103833,251,105564,117,1
20210103,20210103833,251,105570,202,1
20210103,20210103833,251,105573,65,1
20210103,20210103833,251,105575,289,1
20210103,20210103833,251,105578,37,2
20210103,20210103833,251,105579,19,1
20210103,20210103833,251,105581,212,2
20210103,20210103833,251,105585,209,1
20210103,20210103833,251,105589,157,1
20210103,20210103833,251,105591,125,1
20210103,20210103833,251,105592,123,1
20210103,20210103833,251,105593,56,1
20210103,20210103833,251,105598,187,4
20210103,20210103833,251,105600,103,2
20210103,20210103833,251,105601,137,1
20210103,20210103833,251,105606,304,2
20210103,20210103833,251,105609,181,4
20210103,20210103833,251,105611,101,1
20210103,20210103833,251,105613,203,4
20210103,20210103833,251,105615,43,2
20210103,20210103833,251,105616,123,1
20210103,20210103833,251,105618,185,1
20210103,20210103833,251,105620,1293,2
20210103,20210103833,251,105627,8,1
20210103,20210103833,251,105628,114,1
20210103,20210103833,251,105629,226,2
20210103,20210103833,251,105635,76,4
20210103,20210103833,251,105636,38,2
20210103,20210103833,251,105642,30,1
20210103,20210103833,251,105643,30,1
20210103,20210103833,251,105644,41,1
20210103,20210103833,251,105645,82,2
20210103,20210103833,251,105646,124,3
20210103,20210103833,251,105652,191,2
20210103,20210103833,251,105654,35,1
20210103,20210103833,251,105661,220,5
20210103,20210103833,251,105663,96,1
20210103,20210103833,251,105668,56,1
20210103,20210103833,251,105671,462,20
20210103,20210103833,251,105678,64,1
20210103,20210103833,251,105685,178,1
20210103,20210103833,251,105695,229,4
20210103,20210103833,251,105697,487,8
20210103,20210103833,251,105700,56,1
20210103,20210103833,251,105703,177,3
20210103,20210103833,251,105707,30,4
20210103,20210103833,251,105708,54,2
20210103,20210103833,251,105714,109,1
20210103,20210103833,251,105716,212,2
20210103,20210103833,251,105717,27,1
20210103,20210103833,251,105719,75,1
20210103,20210103833,251,105722,78,1
20210103,20210103833,251,105724,68,1
20210103,20210103833,251,105728,163,5
20210103,20210103833,251,105732,176,5
20210103,20210103833,251,105733,106,3
20210103,20210103833,251,105736,75,1
20210103,20210103833,251,105737,104,1
20210103,20210103833,251,105738,609,5
20210103,20210103833,251,105739,117,1
20210103,20210103833,251,105744,96,1
20210103,20210103833,251,105746,133,1
20210103,20210103833,251,105748,2449,10
20210103,20210103833,251,105751,290,5
20210103,20210103833,251,105756,35,1
20210103,20210103833,251,105757,556,7
20210103,20210103833,251,105759,73,1
20210103,20210103833,251,105761,71,1
20210103,20210103833,251,105762,147,2
20210103,20210103833,251,105771,37,1
20210103,20210103833,251,105774,60,15
20210103,20210103833,251,105775,67,1
20210103,20210103833,251,105776,50,1
20210103,20210103833,251,105781,44,2
20210103,20210103833,251,105783,44,2
20210103,20210103833,251,105784,22,1
20210103,20210103833,251,105785,44,2
20210103,20210103833,251,105789,50,1
20210103,20210103833,251,105795,145,1
20210103,20210103833,251,105796,156,1
20210103,20210103833,251,105797,28,1
20210103,20210103833,251,105807,252,1
20210103,20210103833,251,105812,87,1
20210103,20210103833,251,105816,53,1
20210103,20210103833,251,105818,50,1
20210103,20210103833,251,105820,186,7
20210103,20210103833,251,105821,575,7
20210103,20210103833,251,105822,114,1
20210103,20210103833,251,105824,386,5
20210103,20210103833,251,105830,1589,15
20210103,20210103833,251,105831,25,1
20210103,20210103833,251,105832,313,5
20210103,20210103833,251,105837,78,2
20210103,20210103833,251,105845,497,4
20210103,20210103833,251,105846,130,1
20210103,20210103833,251,105847,44,1
20210103,20210103833,251,105849,106,3
20210103,20210103833,251,105862,258,1
20210103,20210103833,251,105866,84,2
20210103,20210103833,251,105867,279,2
20210103,20210103833,251,105870,273,4
20210103,20210103833,251,105871,136,2
20210103,20210103833,251,105872,47,3
20210103,20210103833,251,105874,270,1
20210103,20210103833,251,105878,185,1
20210103,20210103833,251,105879,265,2
20210103,20210103833,251,105880,146,1
20210103,20210103833,251,105882,583,7
20210103,20210103833,251,105884,35,2
20210103,20210103833,251,105885,71,4
20210103,20210103833,251,105891,75,1
20210103,20210103833,251,105895,171,1
20210103,20210103833,251,105897,45,1
20210103,20210103833,251,105898,77,1
20210103,20210103833,251,105900,311,9
20210103,20210103833,251,105902,177,3
20210103,20210103833,251,105904,583,5
20210103,20210103833,251,105906,389,12
20210103,20210103833,251,105907,793,18
20210103,20210103833,251,105908,995,32
20210103,20210103833,251,105910,290,8
20210103,20210103833,251,105914,58,1
20210103,20210103833,251,105922,302,3
20210103,20210103833,251,105924,633,3
20210103,20210103833,251,105927,91,1
20210103,20210103833,251,105929,19,1
20210103,20210103833,251,105933,129,4
20210103,20210103833,251,105939,155,1
20210103,20210103833,251,105940,90,1
20210103,20210103833,251,105944,821,9
20210103,20210103833,251,105950,143,1
20210103,20210103833,251,105951,160,1
20210103,20210103833,251,105953,60,3
20210103,20210103833,251,105954,575,1
20210103,20210103833,251,105955,800,1
20210103,20210103833,251,105965,208,7
20210103,20210103833,251,105966,216,7
20210103,20210103833,251,105986,166,2
20210103,20210103833,251,105987,83,1
20210103,20210103833,251,105989,82,1
20210103,20210103833,251,105992,92,1
20210103,20210103833,251,105993,91,1
20210103,20210103833,251,105998,69,1
20210103,20210103833,251,105999,62,1
20210103,20210103833,251,106000,11,2
20210103,20210103833,251,106001,597,7
20210103,20210103833,251,106003,97,3
20210103,20210103833,251,106016,253,3
20210103,20210103833,251,106018,105,2
20210103,20210103833,251,106022,159,3
20210103,20210103833,251,106024,107,2
20210103,20210103833,251,106029,56,1
20210103,20210103833,251,106034,4466,56
20210103,20210103833,251,106036,85,1
20210103,20210103833,251,106037,72,1
20210103,20210103833,251,106042,649,6
20210103,20210103833,251,106057,357,1
20210103,20210103833,251,106058,100,1
20210103,20210103833,251,106059,95,1
20210103,20210103833,251,106060,541,6
20210103,20210103833,251,106061,127,1
20210103,20210103833,251,106063,166,3
20210103,20210103833,251,106065,128,1
20210103,20210103833,251,106068,201,2
20210103,20210103833,251,106069,85,2
20210103,20210103833,251,106072,64,2
20210103,20210103833,251,106074,253,3
20210103,20210103833,251,106075,268,4
20210103,20210103833,251,106076,150,2
20210103,20210103833,251,106083,25,1
20210103,20210103833,251,106084,25,1
20210103,20210103833,251,106085,267,2
20210103,20210103833,251,106088,165,2
20210103,20210103833,251,106092,156,1
20210103,20210103833,251,106096,17,1
20210103,20210103833,251,106099,23,1
20210103,20210103833,251,106105,226,2
20210103,20210103833,251,106107,535,5
20210103,20210103833,251,106115,759,8
20210103,20210103833,251,106116,23,1
20210103,20210103833,251,106117,246,9
20210103,20210103833,251,106122,220,3
20210103,20210103833,251,106123,288,1
20210103,20210103833,251,106129,164,1
20210103,20210103833,251,106132,72,1
20210103,20210103833,251,106137,99,1
20210103,20210103833,251,106139,187,2
20210103,20210103833,251,106141,562,11
20210103,20210103833,251,106143,143,1
20210103,20210103833,251,106144,320,1
20210103,20210103833,251,106145,85,1
20210103,20210103833,251,106150,160,3
20210103,20210103833,251,106152,237,3
20210103,20210103833,251,106157,84,1
20210103,20210103833,251,106161,73,2
20210103,20210103833,251,106162,132,4
20210103,20210103833,251,106163,71,1
20210103,20210103833,251,106165,55,1
20210103,20210103833,251,106166,98,3
20210103,20210103833,251,106167,98,3
20210103,20210103833,251,106176,265,4
20210103,20210103833,251,106182,45,1
20210103,20210103833,251,106183,63,2
20210103,20210103833,251,106186,586,2
20210103,20210103833,251,106187,56,1
20210103,20210103833,251,106188,109,1
20210103,20210103833,251,106189,40,1
20210103,20210103833,251,106191,589,1
20210103,20210103833,251,106193,2005,10
20210103,20210103833,251,106196,59,1
20210103,20210103833,251,106209,44,1
20210103,20210103833,251,106214,143,1
20210103,20210103833,251,106219,34,1
20210103,20210103833,251,106226,94,2
20210103,20210103833,251,106227,1204,5
20210103,20210103833,251,106229,224,2
20210103,20210103833,251,106233,189,2
20210103,20210103833,251,106245,531,1
20210103,20210103833,251,106247,178,2
20210103,20210103833,251,106250,115,2
20210103,20210103833,251,106251,304,6
20210103,20210103833,251,106252,52,1
20210103,20210103833,251,106262,53,1
20210103,20210103833,251,106264,218,1
20210103,20210103833,251,106272,65,1
20210103,20210103833,251,106274,444,8
20210103,20210103833,251,106275,198,6
20210103,20210103833,251,106276,16,1
20210103,20210103833,251,106277,273,2
20210103,20210103833,251,106281,29,1
20210103,20210103833,251,106286,68,1
20210103,20210103833,251,106288,360,8
20210103,20210103833,251,106289,72,1
20210103,20210103833,251,106290,230,2
20210103,20210103833,251,106291,83,1
20210103,20210103833,251,106294,154,2
20210103,20210103833,251,106300,31,1
20210103,20210103833,251,106302,79,1
20210103,20210103833,251,106303,58,1
20210103,20210103833,251,106304,125,2
20210103,20210103833,251,106305,89,1
20210103,20210103833,251,106313,201,2
20210103,20210103833,251,106321,41,1
20210103,20210103833,251,106322,394,2
20210103,20210103833,251,106323,113,1
20210103,20210103833,251,106326,264,4
20210103,20210103833,251,106327,120,2
20210103,20210103833,251,106328,138,2
20210103,20210103833,251,106329,65,1
20210103,20210103833,251,106330,219,3
20210103,20210103833,251,106333,51,1
20210103,20210103833,251,106335,114,3
20210103,20210103833,251,106338,38,1
20210103,20210103833,251,106339,38,1
20210103,20210103833,251,106342,58,1
20210103,20210103833,251,106343,103,1
20210103,20210103833,251,106345,306,10
20210103,20210103833,251,106346,62,1
20210103,20210103833,251,106347,114,2
20210103,20210103833,251,106348,148,3
20210103,20210103833,251,106349,312,5
20210103,20210103833,251,106350,299,4
20210103,20210103833,251,106351,164,2
20210103,20210103833,251,106352,882,7
20210103,20210103833,251,106353,65,1
20210103,20210103833,251,106355,149,1
20210103,20210103833,251,106361,68,2
20210103,20210103833,251,106363,103,1
20210103,20210103833,251,106365,118,2
20210103,20210103833,251,106378,44,1
20210103,20210103833,251,106379,434,24
20210103,20210103833,251,106384,32,1
20210103,20210103833,251,106385,454,3
20210103,20210103833,251,106386,453,3
20210103,20210103833,251,106388,74,1
20210103,20210103833,251,106393,172,3
20210103,20210103833,251,106394,175,3
20210103,20210103833,251,106395,48,1
20210103,20210103833,251,106396,283,6
20210103,20210103833,251,106399,72,1
20210103,20210103833,251,106404,117,1
20210103,20210103833,251,106411,115,1
20210103,20210103833,251,106417,198,1
20210103,20210103833,251,106418,1822,12
20210103,20210103833,251,106421,356,3
20210103,20210103833,251,106422,364,1
20210103,20210103833,251,106425,104,2
20210103,20210103833,251,106426,208,1
20210103,20210103833,251,106430,143,1
20210103,20210103833,251,106434,191,5
20210103,20210103833,251,106450,195,10
20210103,20210103833,251,106453,58,3
20210103,20210103833,251,106454,78,4
20210103,20210103833,251,106455,39,2
20210103,20210103833,251,106461,97,5
20210103,20210103833,251,106463,97,5
20210103,20210103833,251,106465,39,2
20210103,20210103833,251,106468,98,3
20210103,20210103833,251,106470,103,1
20210103,20210103833,251,106477,263,4
20210103,20210103833,251,106479,29,2
20210103,20210103833,251,106483,33,1
20210103,20210103833,251,106484,68,2
20210103,20210103833,251,106485,655,22
20210103,20210103833,251,106490,153,1
20210103,20210103833,251,106492,772,9
20210103,20210103833,251,106493,274,1
20210103,20210103833,251,106494,561,7
20210103,20210103833,251,106495,80,1
20210103,20210103833,251,106497,26,1
20210103,20210103833,251,106499,31,1
20210103,20210103833,251,106500,22,1
20210103,20210103833,251,106501,291,1
20210103,20210103833,251,106505,19,1
20210103,20210103833,251,106506,285,3
20210103,20210103833,251,106508,424,6
20210103,20210103833,251,106509,22,1
20210103,20210103833,251,106512,419,3
20210103,20210103833,251,106519,108,1
20210103,20210103833,251,106520,158,1
20210103,20210103833,251,106521,453,9
20210103,20210103833,251,106531,37,1
20210103,20210103833,251,106532,36,1
20210103,20210103833,251,106535,6968,35
20210103,20210103833,251,106536,36,1
20210103,20210103833,251,106540,154,1
20210103,20210103833,251,106541,160,2
20210103,20210103833,251,106542,87,2
20210103,20210103833,251,106544,97,1
20210103,20210103833,251,106546,80,2
20210103,20210103833,251,106548,204,1
20210103,20210103833,251,106549,74,1
20210103,20210103833,251,106551,489,2
20210103,20210103833,251,106560,224,1
20210103,20210103833,251,106565,64,3
20210103,20210103833,251,106566,65,1
20210103,20210103833,251,106567,190,1
20210103,20210103833,251,106570,685,5
20210103,20210103833,251,106571,645,3
20210103,20210103833,251,106572,414,2
20210103,20210103833,251,106573,524,13
